IMG,TITLE,PRICE
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/0/9/09876543erdfgviuhjb_3_.jpg,3 PC Unstitched Embroidered Lawn Suit with Yarn Dyed Dupatta FE-12256,"PKR 8,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/i/9/i987654erdfghjkm_3_.jpg,3 PC Unstitched Embroidered Khadi Net Suit with Lawn Dupatta  FE-12257,"PKR 9,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/4/3/436ew98oidsjkchdb_1_.jpg,3 PC Unstitched Embroidered Lawn Suit with  Digital Printed Cotton Silk Dupatta FE-12261,"PKR 10,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/4/5/456789iokjhgfdghj_1_.jpg,3 PC Unstitched Embroidered Lawn Suit with Cotton Net Gold Printed Dupatta FE-12262,"PKR 6,790"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/0/9/098765rtfgvo9ijkhmbhn_2_.jpg,3 PC Unstitched Embroidered Lawn Suit with Yarn Dyed Dupatta FE-12254,"PKR 9,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/4/5/45678uiokjhbgvfcgdertyyuhjnm_3_.jpg,3 PC Unstitched Embroidered Lawn Suit with Gold Gold Printed Bamber Dupatta FE-12119,"PKR 8,490"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/6/5/65789iopklmjnhbgvfdfrt76y8uiokjlnhbg_1_.jpg,3 PC Unstitched Embroidered Lawn Suit with Cotton Printed Chiffon Dupatta FE-12116,"PKR 8,990"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/1/1/1111111111111111110987654edgfhjkm_1_.jpg,3 PC Unstitched Embroidered Lawn Suit with Cotton Dupatta FE-12258,"PKR 8,490"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/4/5/45r6tehydncgfhcjn_1__1.jpg,3 PC Unstitched Embroidered Lawn Suit with Dobby Organza Dupatta FE-12260,"PKR 13,490"
https://cdn.gulahmedshop.com/media/catalog/product/cache/4319fc9be0c138970b7cba6999e08cf8/0/9/09876543wsdfvbuyhjbyguhbn_3_.jpg,3 PC Unstitched Embroidered Lawn Suit with Gold Printed Cotton Net Dupatta FE-12243,"PKR 7,490"
